well_key,template_n_rows,template_n_unique_units,template_peak_to_valley,template_peak_trough_ratio,template_half_width,template_repolarization_slope,template_recovery_slope
CX138|260329|T003346|000029|well010,211,211,0.00069,-0.1979781804056706,0.00026,150095.9345838408,-9385.692378687414
CX138|260329|T003346|000029|well011,139,139,0.0007,-0.2060752959556162,0.00027,144952.062517288,-8981.199225109754
CX138|260329|T003346|000029|well012,83,83,0.00067,-0.2072143811298759,0.00025,139158.7968046019,-8615.122862024396
CX138|260329|T003346|000029|well013,141,141,0.00066,-0.2005492529967757,0.00026,160611.31483922625,-9594.553382288188
CX138|260329|T003346|000029|well014,142,142,0.0006,-0.20700751464308553,0.00024,171970.1750757586,-9491.737860464276
CX138|260329|T003346|000029|well015,130,130,0.0006850000000000001,-0.2110858323584584,0.00027,127264.54161277844,-8374.115912845187
CX138|260329|T003346|000029|well016,165,165,0.0007,-0.2044917318369528,0.00028,152173.0176988179,-10339.93192002208
CX138|260329|T003346|000029|well017,149,149,0.00067,-0.2056113059701811,0.00027,135542.70407071,-8315.608636960242
CX138|260329|T003346|000029|well018,67,67,0.00064,-0.1921924384349108,0.00024,155404.445534279,-7760.229567863707
CX138|260329|T003346|000029|well019,128,128,0.00061,-0.1981940828544679,0.00024,156180.0009966294,-7712.877558823564
CX138|260329|T003346|000029|well020,82,82,0.0006399999999999999,-0.2163747961902434,0.00025,142446.4607795119,-9202.764427089327
CX138|260329|T003346|000029|well021,98,98,0.00066,-0.20138017008077175,0.00025,142322.3554595051,-8610.417467017021
CX138|260329|T003346|000029|well023,115,115,0.00069,-0.202121287136618,0.00026,135285.9540158925,-8668.917475385031
